mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
 1 1684347552293 {id: '1', acc_x: 28.97702408, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.108983152, …}
 1 1684347552348 {id: '1', acc_x: 28.9985714, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.108716697, …}
 1 1684347552407 {id: '1', acc_x: 28.99138832, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.107650839, …}
 1 1684347552460 {id: '1', acc_x: 28.97462845, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.11191424, …}
 3 1684347552518 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347552531 {id: '4', acc_x: 32.21158981, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 2 1684347552570 {id: '2', acc_x: 0.071826048, acc_y: 0.313640416, acc_z: 9.58638382, rot_x: -0.03011026, …}
 5 1684347552631 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347552687 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347552746 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347552803 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347552818 {id: '1', acc_x: 28.99378204, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.110848397, …}
 4 1684347552875 {id: '4', acc_x: 34.09822083, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129767224, …}
 2 1684347552920 {id: '2', acc_x: 0.064643443, acc_y: 0.313640416, acc_z: 9.58638382, rot_x: -0.025580399, …}
 2 1684347552970 {id: '2', acc_x: 0.067037649, acc_y: 0.306457818, acc_z: 9.593565941, rot_x: -0.027445635, …}
 2 1684347553023 {id: '2', acc_x: 0.057460841, acc_y: 0.313640416, acc_z: 9.58638382, rot_x: -0.029843798, …}
 2 1684347553078 {id: '2', acc_x: 0.062249243, acc_y: 0.311246216, acc_z: 9.579200745, rot_x: -0.029310873, …}
 3 1684347553166 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347553218 {id: '4', acc_x: 32.79577637, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129500762, …}
 4 1684347553273 {id: '4', acc_x: 33.08786774, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.130300149, …}
 4 1684347553330 {id: '4', acc_x: 33.66726303, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129234299, …}
 4 1684347553386 {id: '4', acc_x: 34.05512619, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129234299, …}
 5 1684347553444 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347553508 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347553523 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347553540 {id: '2', acc_x: 0.038307227, acc_y: 0.325611442, acc_z: 9.576807022, rot_x: -0.024248086, …}
 2 1684347553600 {id: '2', acc_x: 0.033518825, acc_y: 0.320823014, acc_z: 9.572018623, rot_x: -0.02158346, …}
 2 1684347553650 {id: '2', acc_x: 0.031124622, acc_y: 0.313640416, acc_z: 9.581595421, rot_x: -0.018652374, …}
 2 1684347553710 {id: '2', acc_x: 0.023942016, acc_y: 0.306457818, acc_z: 9.576807022, rot_x: -0.018119449, …}
 4 1684347553752 {id: '4', acc_x: 33.40869141, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 4 1684347553812 {id: '4', acc_x: 33.59064865, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 5 1684347553854 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347553874 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347553922 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347553977 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347554047 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347554059 {id: '2', acc_x: 0.02873042, acc_y: 0.313640416, acc_z: 9.58638382, rot_x: -0.020784073, …}
 2 1684347554119 {id: '2', acc_x: 0.033518825, acc_y: 0.313640416, acc_z: 9.557653427, rot_x: -0.02051761, …}
 4 1684347554179 {id: '4', acc_x: 34.49087143, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 5 1684347554209 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347554265 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347554323 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347554389 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347554454 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347554469 {id: '2', acc_x: 0.045489833, acc_y: 0.311246216, acc_z: 9.588777542, rot_x: -0.02051761, …}
 4 1684347554516 {id: '4', acc_x: 33.72951508, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 4 1684347554573 {id: '4', acc_x: 33.46615219, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 4 1684347554636 {id: '4', acc_x: 33.71754074, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125237361, …}
 5 1684347554680 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347554744 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347554811 {id: '2', acc_x: 0.052672438, acc_y: 0.313640416, acc_z: 9.583989143, rot_x: -0.029310873, …}
 2 1684347554869 {id: '2', acc_x: 0.055066638, acc_y: 0.313640416, acc_z: 9.569623947, rot_x: -0.030376723, …}
 2 1684347554922 {id: '2', acc_x: 0.059855044, acc_y: 0.318428814, acc_z: 9.583989143, rot_x: -0.028511487, …}
 4 1684347554973 {id: '4', acc_x: 33.11420441, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 4 1684347555026 {id: '4', acc_x: 32.71676636, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 5 1684347555076 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555090 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555144 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555200 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555252 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347555264 {id: '2', acc_x: 0.059855044, acc_y: 0.311246216, acc_z: 9.588777542, rot_x: -0.029577335, …}
 2 1684347555329 {id: '2', acc_x: 0.055066638, acc_y: 0.306457818, acc_z: 9.581595421, rot_x: -0.031709034, …}
 4 1684347555381 {id: '4', acc_x: 34.26102448, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 5 1684347555428 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347555484 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347555546 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347555604 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555617 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347555674 {id: '2', acc_x: 0.067037649, acc_y: 0.318428814, acc_z: 9.58638382, rot_x: -0.030643184, …}
 4 1684347555727 {id: '4', acc_x: 35.99203491, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 4 1684347555783 {id: '4', acc_x: 36.26736832, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 4 1684347555834 {id: '4', acc_x: 36.29849243, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128967836, …}
 4 1684347555893 {id: '4', acc_x: 35.76219177, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129500762, …}
 5 1684347555947 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347555961 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347556032 {id: '2', acc_x: 0.059855044, acc_y: 0.316034615, acc_z: 9.593565941, rot_x: -0.024781011, …}
 2 1684347556080 {id: '2', acc_x: 0.052672438, acc_y: 0.308852017, acc_z: 9.583989143, rot_x: -0.025580399, …}
 2 1684347556136 {id: '2', acc_x: 0.050278235, acc_y: 0.306457818, acc_z: 9.588777542, rot_x: -0.026113322, …}
 2 1684347556191 {id: '2', acc_x: 0.047884032, acc_y: 0.301669419, acc_z: 9.572018623, rot_x: -0.024514547, …}
 4 1684347556237 {id: '4', acc_x: 35.54192352, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128434911, …}
 5 1684347556303 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347556328 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347556372 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347556437 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347556486 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347556542 {id: '2', acc_x: 0.031124622, acc_y: 0.318428814, acc_z: 9.595960617, rot_x: -0.022116385, …}
 4 1684347556591 {id: '4', acc_x: 35.35757065, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 5 1684347556640 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347556702 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347556752 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347556812 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347556841 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347556889 {id: '2', acc_x: 0.031124622, acc_y: 0.316034615, acc_z: 9.593565941, rot_x: -0.022649311, …}
 4 1684347556945 {id: '4', acc_x: 35.77894974, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 4 1684347556992 {id: '4', acc_x: 36.0494957, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124437973, …}
 4 1684347557056 {id: '4', acc_x: 35.72388458, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124704443, …}
 4 1684347557105 {id: '4', acc_x: 35.97527313, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124704443, …}
 5 1684347557165 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347557177 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347557239 {id: '2', acc_x: 0.031124622, acc_y: 0.316034615, acc_z: 9.569623947, rot_x: -0.021050537, …}
 2 1684347557294 {id: '2', acc_x: 0.026336219, acc_y: 0.311246216, acc_z: 9.574412346, rot_x: -0.02158346, …}
 2 1684347557356 {id: '2', acc_x: 0.02873042, acc_y: 0.320823014, acc_z: 9.579200745, rot_x: -0.023448698, …}
 2 1684347557413 {id: '2', acc_x: 0.035913024, acc_y: 0.320823014, acc_z: 9.581595421, rot_x: -0.025846859, …}
 4 1684347557457 {id: '4', acc_x: 36.47566223, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 4 1684347557509 {id: '4', acc_x: 36.48044968, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126036748, …}
 5 1684347557522 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347557579 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347557636 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347557688 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347557762 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347557774 {id: '2', acc_x: 0.052672438, acc_y: 0.308852017, acc_z: 9.591172218, rot_x: -0.027712099, …}
 2 1684347557828 {id: '2', acc_x: 0.052672438, acc_y: 0.316034615, acc_z: 9.564835548, rot_x: -0.026379786, …}
 4 1684347557862 {id: '4', acc_x: 36.42538452, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123638593, …}
 4 1684347557909 {id: '4', acc_x: 36.28652191, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 4 1684347557969 {id: '4', acc_x: 35.86035156, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 4 1684347558026 {id: '4', acc_x: 36.08061981, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 4 1684347558083 {id: '4', acc_x: 36.06146622, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124171518, …}
 5 1684347558105 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347558170 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347558188 {id: '1', acc_x: 28.96026421, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.108450226, …}
 1 1684347558249 {id: '1', acc_x: 28.93871689, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.110049009, …}
 2 1684347558271 {id: '2', acc_x: 0.067037649, acc_y: 0.316034615, acc_z: 9.579200745, rot_x: -0.030909648, …}
 2 1684347558318 {id: '2', acc_x: 0.081402861, acc_y: 0.316034615, acc_z: 9.579200745, rot_x: -0.028511487, …}
 2 1684347558376 {id: '2', acc_x: 0.074220255, acc_y: 0.308852017, acc_z: 9.588777542, rot_x: -0.02797856, …}
 4 1684347558421 {id: '4', acc_x: 35.61375046, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 4 1684347558477 {id: '4', acc_x: 36.3248291, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126036748, …}
 5 1684347558519 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347558560 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347558595 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.109782539, …}
 1 1684347558654 {id: '1', acc_x: 28.94589806, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.109516084, …}
 2 1684347558715 {id: '2', acc_x: 0.057460841, acc_y: 0.316034615, acc_z: 9.579200745, rot_x: -0.030643184, …}
 2 1684347558772 {id: '2', acc_x: 0.055066638, acc_y: 0.311246216, acc_z: 9.562441826, rot_x: -0.03011026, …}
 4 1684347558822 {id: '4', acc_x: 37.07660675, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 4 1684347558875 {id: '4', acc_x: 36.8850708, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 5 1684347558902 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347558958 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347559001 {id: '1', acc_x: 28.96744728, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.109782539, …}
 1 1684347559057 {id: '1', acc_x: 28.96265793, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.110049009, …}
 6 1684347559105 {id: '6', acc_x: -23.37937927, acc_y: -9.631873131, acc_z: -0.775721371, rot_x: 0.055157732, …}
 2 1684347559116 {id: '2', acc_x: 0.04070143, acc_y: 0.325611442, acc_z: 9.574412346, rot_x: -0.025846859, …}
 6 1684347559160 {id: '6', acc_x: -23.70738602, acc_y: -9.770736694, acc_z: -0.802057564, rot_x: 0.055424199, …}
 2 1684347559174 {id: '2', acc_x: 0.035913024, acc_y: 0.320823014, acc_z: 9.574412346, rot_x: -0.024248086, …}
 6 1684347559214 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.799663365, rot_x: 0.054624807, …}
 4 1684347559218 {id: '4', acc_x: 36.76057434, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 6 1684347559275 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.787692368, rot_x: 0.053292494, …}
 4 1684347559279 {id: '4', acc_x: 37.98400879, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 5 1684347559308 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347559325 {id: '6', acc_x: -23.76963425, acc_y: -9.792284966, acc_z: -0.787692368, rot_x: 0.053558957, …}
 5 1684347559369 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347559386 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.802057564, rot_x: 0.054091886, …}
 1 1684347559412 {id: '1', acc_x: 28.93871689, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.108450226, …}
 6 1684347559436 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.804451764, rot_x: 0.054091886, …}
 1 1684347559475 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.107384384, …}
 6 1684347559489 {id: '6', acc_x: -23.77681732, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.054624807, …}
 2 1684347559524 {id: '2', acc_x: 0.026336219, acc_y: 0.316034615, acc_z: 9.579200745, rot_x: -0.022649311, …}
 6 1684347559544 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.802057564, rot_x: 0.05489127, …}
 2 1684347559589 {id: '2', acc_x: 0.023942016, acc_y: 0.320823014, acc_z: 9.581595421, rot_x: -0.020784073, …}
 6 1684347559619 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.794874966, rot_x: 0.05489127, …}
 4 1684347559633 {id: '4', acc_x: 37.83317566, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 6 1684347559656 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.799663365, rot_x: 0.05489127, …}
 4 1684347559701 {id: '4', acc_x: 37.92894363, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 6 1684347559710 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.809240162, rot_x: 0.055157732, …}
 5 1684347559752 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347559785 {id: '6', acc_x: -23.76005745, acc_y: -9.804255486, acc_z: -0.806845963, rot_x: 0.054091886, …}
 5 1684347559809 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347559819 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.05489127, …}
 1 1684347559823 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.111114852, …}
 1 1684347559902 {id: '1', acc_x: 28.93632126, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.107650839, …}
 6 1684347559902 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.804451764, rot_x: 0.055424199, …}
 2 1684347559932 {id: '2', acc_x: 0.031124622, acc_y: 0.308852017, acc_z: 9.579200745, rot_x: -0.019185297, …}
 6 1684347559932 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.792480767, rot_x: 0.05595712, …}
 2 1684347559995 {id: '2', acc_x: 0.033518825, acc_y: 0.308852017, acc_z: 9.569623947, rot_x: -0.020784073, …}
 6 1684347560004 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.056223582, …}
 6 1684347560039 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.057022974, …}
 4 1684347560043 {id: '4', acc_x: 37.58417892, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124171518, …}
 4 1684347560125 {id: '4', acc_x: 37.60572433, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 6 1684347560125 {id: '6', acc_x: -23.75527, acc_y: -9.792284966, acc_z: -0.806845963, rot_x: 0.056223582, …}
 6 1684347560415 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.802057564, rot_x: 0.056223582, …}
 6 1684347560416 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.802057564, rot_x: 0.05595712, …}
